root,blocks_audited,reached_state_one_endpoint,maximum_queue,terminal_block,witness_start_block,witness_block_count,witness_length,witness_claim_holes,witness_terminal_valuation,witness_absorption_deficit
11233,33,True,5,24,16,9,27,11,11,5
11235,14,True,2,5,3,3,11,5,4,2
11237,24,True,3,5,4,2,8,3,2,3
11239,11,True,1,0,0,1,3,1,1,1
11241,16,True,4,7,7,1,7,2,1,4
11243,13,True,0,-1,-1,0,0,0,0,0
11245,12,True,1,3,3,1,3,1,1,1
11247,10,True,1,0,0,1,4,2,1,1
11249,14,True,2,5,3,3,11,5,4,2
11251,25,True,3,16,11,6,19,8,8,3
11253,27,True,5,10,1,10,31,13,13,5
11255,12,True,1,3,3,1,3,1,1,1
11257,20,True,3,4,3,2,9,4,2,3
11259,12,True,0,-1,-1,0,0,0,0,0
11261,23,True,3,1,1,1,7,3,1,3
11263,31,True,5,0,0,1,10,4,1,5
11265,13,True,1,6,6,1,2,0,1,1
11267,11,True,1,6,6,1,4,1,2,1
11269,15,True,2,6,4,3,12,5,5,2
11271,11,True,1,0,0,1,3,1,1,1
11273,36,True,5,27,19,9,27,11,11,5
11275,14,True,2,5,3,3,12,5,5,2
11277,15,True,1,6,6,1,6,3,2,1
11279,14,True,2,5,3,3,10,4,4,2
11281,15,True,1,6,6,1,6,3,2,1
11283,8,True,0,-1,-1,0,0,0,0,0
11285,8,True,1,4,4,1,3,1,1,1
11287,14,True,1,5,5,1,6,3,2,1
11289,34,True,4,4,3,2,12,5,3,4
11291,28,True,4,14,1,14,34,14,16,4
11293,11,True,1,4,4,1,2,0,1,1
11295,9,True,2,0,0,1,5,2,1,2
11297,11,True,1,6,6,1,2,0,1,1
11299,7,True,1,3,3,1,3,1,1,1
11301,16,True,2,7,7,1,4,1,1,2
11303,14,True,1,0,0,1,3,1,1,1
11305,14,True,1,1,1,1,5,3,1,1
11307,20,True,4,9,9,1,8,3,1,4
11309,20,True,4,9,9,1,8,3,1,4
11311,14,True,1,0,0,1,4,2,1,1
11313,19,True,4,8,8,1,8,3,1,4
11315,19,True,4,8,8,1,8,3,1,4
11317,21,True,3,12,7,6,19,8,8,3
11319,13,True,0,-1,-1,0,0,0,0,0
11321,20,True,4,9,9,1,8,3,1,4
11323,18,True,4,2,2,1,9,3,2,4
11325,6,True,1,2,2,1,3,1,1,1
11327,14,True,1,5,5,1,6,3,2,1
11329,24,True,3,15,10,6,19,8,8,3
11331,23,True,3,14,9,6,19,8,8,3
11333,22,True,3,13,8,6,19,8,8,3
11335,17,True,1,0,0,1,3,1,1,1
11337,17,True,1,2,2,1,3,1,1,1
11339,21,True,3,12,7,6,19,8,8,3
11341,17,True,1,13,13,1,3,1,1,1
11343,16,True,1,12,12,1,3,1,1,1
11345,17,True,1,13,13,1,3,1,1,1
11347,31,True,8,9,7,3,18,7,3,8
11349,8,True,0,-1,-1,0,0,0,0,0
11351,21,True,3,12,7,6,19,8,8,3
11353,8,True,1,3,3,1,3,1,1,1
11355,25,True,3,6,4,3,10,4,3,3
11357,20,True,3,11,6,6,19,8,8,3
11359,25,True,3,16,11,6,19,8,8,3
11361,18,True,1,14,14,1,3,1,1,1
11363,15,True,2,1,1,1,5,2,1,2
11365,16,True,1,2,2,1,4,2,1,1
11367,27,True,3,2,0,3,11,5,3,3
11369,23,True,5,10,7,4,14,5,4,5
11371,17,True,1,13,13,1,3,1,1,1
11373,31,True,5,22,14,9,27,11,11,5
11375,17,True,2,2,0,3,8,3,3,2
11377,8,True,0,-1,-1,0,0,0,0,0
11379,22,True,3,13,8,6,19,8,8,3
11381,14,True,4,5,5,1,7,2,1,4
11383,30,True,5,21,13,9,27,11,11,5
11385,20,True,3,11,6,6,19,8,8,3
11387,31,True,5,22,14,9,27,11,11,5
11389,29,True,5,20,12,9,27,11,11,5
11391,30,True,5,2,0,3,13,5,3,5
11393,24,True,3,15,10,6,19,8,8,3
11395,13,True,4,4,4,1,7,2,1,4
11397,13,True,4,4,4,1,7,2,1,4
11399,11,True,1,0,0,1,3,1,1,1
11401,14,True,1,10,10,1,3,1,1,1
11403,12,True,0,-1,-1,0,0,0,0,0
11405,7,True,0,-1,-1,0,0,0,0,0
11407,11,True,0,-1,-1,0,0,0,0,0
11409,15,True,1,4,4,1,5,2,2,1
11411,14,True,1,3,3,1,5,2,2,1
11413,5,True,0,-1,-1,0,0,0,0,0
11415,5,True,0,-1,-1,0,0,0,0,0
11417,22,True,3,13,8,6,19,8,8,3
11419,14,True,2,3,1,3,8,3,3,2
11421,20,True,3,11,6,6,19,8,8,3
11423,9,True,3,1,0,2,9,4,2,3
11425,16,True,1,3,3,1,6,2,3,1
11427,30,True,4,21,13,9,26,11,11,4
11429,29,True,4,20,12,9,26,11,11,4
11431,30,True,5,21,13,9,27,11,11,5
11433,20,True,3,11,6,6,19,8,8,3
11435,15,True,3,6,6,1,6,2,1,3
11437,20,True,1,5,5,1,3,1,1,1
11439,12,True,1,0,0,1,4,2,1,1
11441,19,True,1,4,4,1,2,0,1,1
11443,18,True,1,3,3,1,2,0,1,1
11445,5,True,0,-1,-1,0,0,0,0,0
11447,31,True,4,22,14,9,26,11,11,4
11449,21,True,3,12,7,6,19,8,8,3
11451,20,True,3,11,6,6,19,8,8,3
11453,19,True,1,15,15,1,3,1,1,1
11455,26,True,2,0,0,1,6,3,1,2
11457,7,True,0,-1,-1,0,0,0,0,0
11459,4,True,0,-1,-1,0,0,0,0,0
11461,5,True,0,-1,-1,0,0,0,0,0
11463,15,True,2,6,6,1,5,2,1,2
11465,12,True,0,-1,-1,0,0,0,0,0
11467,13,True,0,-1,-1,0,0,0,0,0
11469,6,True,0,-1,-1,0,0,0,0,0
11471,29,True,5,20,12,9,27,11,11,5
11473,23,True,4,6,3,4,13,5,4,4
11475,22,True,3,5,4,2,8,3,2,3
11477,8,True,0,-1,-1,0,0,0,0,0
11479,28,True,4,19,11,9,26,11,11,4
11481,15,True,4,4,4,1,8,3,1,4
11483,14,True,5,3,3,1,9,3,1,5
11485,15,True,4,4,4,1,8,3,1,4
11487,18,True,1,0,0,1,5,2,2,1
11489,29,True,4,20,12,9,26,11,11,4
11491,7,True,0,-1,-1,0,0,0,0,0
11493,32,True,7,6,4,3,18,7,4,7
11495,15,True,2,4,0,5,12,5,5,2
11497,14,True,2,4,4,1,9,4,3,2
11499,24,True,4,13,12,2,10,4,2,4
